 1.5000000000000000E+001	 7.1091230994079638E+002	0	114	 2.000000000E+00

 1.6000000000000000E+001	 7.1074450976565356E+002	0	114	 2.000000000E+00

 1.7000000000000000E+001	 7.1055964818703592E+002	0	114	 2.000000000E+00

 1.8000000000000000E+001	 7.1035652995175644E+002	0	114	 2.000000000E+00

 1.9000000000000000E+001	 7.1013388949761679E+002	0	114	 2.000000000E+00

 2.0000000000000000E+001	 7.0989039095340809E+002	0	114	 2.000000000E+00

 2.1000000000000000E+001	 7.0962462813891011E+002	0	114	 2.000000000E+00

 2.2000000000000000E+001	 7.0933512456489257E+002	0	114	 2.000000000E+00

 2.3000000000000000E+001	 7.0902033343311257E+002	0	114	 2.000000000E+00

 2.4000000000000000E+001	 7.0867863763631772E+002	0	114	 2.000000000E+00

 2.5000000000000000E+001	 7.0830834975824348E+002	0	114	 2.000000000E+00

 2.6000000000000000E+001	 7.0790771207361558E+002	0	114	 2.000000000E+00

 2.7000000000000000E+001	 7.0747489654814694E+002	0	114	 2.000000000E+00

 2.8000000000000000E+001	 7.0700800483854141E+002	0	114	 2.000000000E+00

 2.9000000000000000E+001	 7.0650506829249071E+002	0	114	 2.000000000E+00

 3.0000000000000000E+001	 7.0596404794867567E+002	0	114	 2.000000000E+00

 3.1000000000000000E+001	 7.0538283453676672E+002	0	114	 2.000000000E+00

 3.2000000000000000E+001	 7.0475924847742249E+002	0	114	 2.000000000E+00

 3.3000000000000000E+001	 7.0409103988229026E+002	0	114	 2.000000000E+00

 3.4000000000000000E+001	 7.0337588855400804E+002	0	114	 2.000000000E+00

 3.5000000000000000E+001	 7.0261140398620182E+002	0	114	 2.000000000E+00

 3.6000000000000000E+001	 7.0179512536348579E+002	0	114	 2.000000000E+00

 3.7000000000000000E+001	 7.0092452156146510E+002	0	114	 2.000000000E+00

 3.8000000000000000E+001	 6.9999699114673149E+002	0	114	 2.000000000E+00

 3.9000000000000000E+001	 6.9900986237686720E+002	0	114	 2.000000000E+00

 4.0000000000000000E+001	 6.9796039320044383E+002	0	114	 2.000000000E+00

 4.1000000000000000E+001	 6.9684577125702117E+002	0	114	 2.000000000E+00

 4.2000000000000000E+001	 6.9566311387714768E+002	0	114	 2.000000000E+00

 4.3000000000000000E+001	 6.9440946808236140E+002	0	114	 2.000000000E+00

 1.0000000000000000E+000	 7.1198704633394698E+002	0	115	 2.000000000E+00

 2.0000000000000000E+000	 7.1200192509110707E+002	0	115	 2.000000000E+00

 3.0000000000000000E+000	 7.1202406217223358E+002	0	115	 2.000000000E+00

 4.0000000000000000E+000	 7.1205324031179020E+002	0	115	 2.000000000E+00

 5.0000000000000000E+000	 7.1208916982239487E+002	0	115	 2.000000000E+00

 6.0000000000000000E+000	 7.1213148859482044E+002	0	115	 2.000000000E+00

 7.0000000000000000E+000	 7.1217976209799372E+002	0	115	 2.000000000E+00

 8.0000000000000000E+000	 7.1223348337899677E+002	0	115	 2.000000000E+00

 9.0000000000000000E+000	 7.1229207306306580E+002	0	115	 2.000000000E+00

 1.0000000000000000E+001	 7.1235487935359140E+002	0	115	 2.000000000E+00

 1.1000000000000000E+001	 7.1242117803211897E+002	0	115	 2.000000000E+00

 1.2000000000000000E+001	 7.1249017245834852E+002	0	115	 2.000000000E+00

 1.3000000000000000E+001	 7.1256099357013420E+002	0	115	 2.000000000E+00

 1.4000000000000000E+001	 7.1263269988348509E+002	0	115	 2.000000000E+00

 1.5000000000000000E+001	 7.1270427749256464E+002	0	115	 2.000000000E+00

 1.6000000000000000E+001	 7.1277464006969001E+002	0	115	 2.000000000E+00

 1.7000000000000000E+001	 7.1284262886533520E+002	0	115	 2.000000000E+00

 1.8000000000000000E+001	 7.1290701270812599E+002	0	115	 2.000000000E+00

 1.9000000000000000E+001	 7.1296648800484422E+002	0	115	 2.000000000E+00

 2.0000000000000000E+001	 7.1301967874042634E+002	0	115	 2.000000000E+00

 2.1000000000000000E+001	 7.1306513647796260E+002	0	115	 2.000000000E+00

 2.2000000000000000E+001	 7.1310134035869828E+002	0	115	 2.000000000E+00

 2.3000000000000000E+001	 7.1312669710203306E+002	0	115	 2.000000000E+00

 2.4000000000000000E+001	 7.1313954100552087E+002	0	115	 2.000000000E+00

 2.5000000000000000E+001	 7.1313813394487090E+002	0	115	 2.000000000E+00

 2.6000000000000000E+001	 7.1312066537394639E+002	0	115	 2.000000000E+00

 2.7000000000000000E+001	 7.1308525232476472E+002	0	115	 2.000000000E+00

 2.8000000000000000E+001	 7.1302993940749843E+002	0	115	 2.000000000E+00

 2.9000000000000000E+001	 7.1295269881047443E+002	0	115	 2.000000000E+00

 3.0000000000000000E+001	 7.1285143030017434E+002	0	115	 2.000000000E+00

 3.1000000000000000E+001	 7.1272396122123359E+002	0	115	 2.000000000E+00

 3.2000000000000000E+001	 7.1256804649644278E+002	0	115	 2.000000000E+00

 3.3000000000000000E+001	 7.1238136862674719E+002	0	115	 2.000000000E+00

 3.4000000000000000E+001	 7.1216153769124571E+002	0	115	 2.000000000E+00

 3.5000000000000000E+001	 7.1190609134719352E+002	0	115	 2.000000000E+00

 3.6000000000000000E+001	 7.1161249482999779E+002	0	115	 2.000000000E+00

 3.7000000000000000E+001	 7.1127814095322219E+002	0	115	 2.000000000E+00

 3.8000000000000000E+001	 7.1090035010858537E+002	0	115	 2.000000000E+00

 3.9000000000000000E+001	 7.1047637026595748E+002	0	115	 2.000000000E+00

 4.0000000000000000E+001	 7.1000337697336727E+002	0	115	 2.000000000E+00

 4.1000000000000000E+001	 7.0947847335699453E+002	0	115	 2.000000000E+00

 4.2000000000000000E+001	 7.0889869012117606E+002	0	115	 2.000000000E+00

 4.3000000000000000E+001	 7.0826098554840110E+002	0	115	 2.000000000E+00
