Line list produced by PGOPHER 11.0.138 10 Dec 2020 18:41  64 bit (fpc 3.3.1 x86_64-Darwin),11000138
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,26,f,1,Ground,26,e,1,717.070838820629,0.0072672073689499,1753.35357812031,1036.28273929968,17.6666666666667,115.634749714972,0,Q(26),Excited v=1 26 f - Ground v=0 26 e
LinearMolecule,Excited,27,f,1,Ground,27,e,1,717.461137485038,0.00653558444845729,1833.34014174525,1115.87900426021,18.3333333333333,115.823671041538,0,Q(27),Excited v=1 27 f - Ground v=0 27 e
LinearMolecule,Excited,28,f,1,Ground,28,e,1,717.86569591455,0.00583899272309476,1916.27121754657,1198.40552163202,19,116.019711774823,0,Q(28),Excited v=1 28 f - Ground v=0 28 e
LinearMolecule,Excited,2,e,1,Ground,1,e,1,717.891476177751,0.00263820823835794,720.847891620853,2.9564154431018,1,69.6193271126744,0,R(1),Excited v=1  2 e - Ground v=0  1 e
LinearMolecule,Excited,29,f,1,Ground,29,e,1,718.284493458749,0.00518285688280926,2002.1448513473,1283.86035788855,19.6666666666667,116.222885387194,0,Q(29),Excited v=1 29 f - Ground v=0 29 e
LinearMolecule,Excited,30,f,1,Ground,30,e,1,718.717508855267,0.00457104524112995,2090.95901995482,1372.24151109955,20.3333333333333,116.433205856573,0,Q(30),Excited v=1 30 f - Ground v=0 30 e
LinearMolecule,Excited,31,f,1,Ground,31,e,1,719.164720243,0.0040059975923587,2182.71163124259,1463.54691099959,21,116.650687669375,0,Q(31),Excited v=1 31 f - Ground v=0 31 e
LinearMolecule,Excited,32,f,1,Ground,32,e,1,719.62610517578,0.00348887637909925,2277.40052423467,1557.77441905889,21.6666666666667,116.875345823602,0,Q(32),Excited v=1 32 f - Ground v=0 32 e
LinearMolecule,Excited,33,f,1,Ground,33,e,1,720.101640636503,0.00301973256050114,2375.0234691931,1654.9218285566,22.3333333333333,117.107195832122,0,Q(33),Excited v=1 33 f - Ground v=0 33 e
LinearMolecule,Excited,34,f,1,Ground,34,e,1,720.59130305172,0.00259767829156095,2475.57816770808,1754.98686465636,23,117.346253726113,0,Q(34),Excited v=1 34 f - Ground v=0 34 e
LinearMolecule,Excited,3,e,1,Ground,2,e,1,720.84657637486,0.00348040313649101,729.715753341363,8.86917696650303,1.33333333333333,67.1262911571936,0,R(2),Excited v=1  3 e - Ground v=0  2 e
LinearMolecule,Excited,35,f,1,Ground,35,e,1,721.095068306665,0.00222105947936838,2579.06225279095,1857.96718448428,23.6666666666667,117.592536058694,0,Q(35),Excited v=1 35 f - Ground v=0 35 e
LinearMolecule,Excited,36,f,1,Ground,36,e,1,721.612911760763,0.00188762239039761,2685.47328897001,1963.86037720925,24.3333333333333,117.846059908761,0,Q(36),Excited v=1 36 f - Ground v=0 36 e
LinearMolecule,Excited,37,f,1,Ground,37,e,1,722.144808263575,0.00159466966581555,2794.80877238916,2072.66396412559,25,118.106842885003,0,Q(37),Excited v=1 37 f - Ground v=0 37 e
LinearMolecule,Excited,38,f,1,Ground,38,e,1,722.690732171204,0.00133920228995123,2907.06613090936,2184.37539873816,25.6666666666667,118.37490313014,0,Q(38),Excited v=1 38 f - Ground v=0 38 e
LinearMolecule,Excited,39,f,1,Ground,39,e,1,723.250657363165,0.0011180451924326,3022.24272421287,2298.99206684971,26.3333333333333,118.650259325373,0,Q(39),Excited v=1 39 f - Ground v=0 39 e
LinearMolecule,Excited,4,e,1,Ground,3,e,1,723.801095722528,0.00428166134081658,741.539241569489,17.7381458469613,1.66666666666667,66.0674255812551,0,R(3),Excited v=1  4 e - Ground v=0  3 e
LinearMolecule,Excited,40,f,1,Ground,40,e,1,723.824557259695,0.000927955201646362,3140.33584391036,2416.51128665066,27,118.932930695051,0,Q(40),Excited v=1 40 f - Ground v=0 40 e
LinearMolecule,Excited,41,f,1,Ground,41,e,1,724.412404839537,0.00076571097383659,3261.3427136508,2536.93030881127,27.6666666666667,119.22293701158,0,Q(41),Excited v=1 41 f - Ground v=0 41 e
LinearMolecule,Excited,42,f,1,Ground,42,e,1,725.014172658162,0.00062818527870023,3385.26048923421,2660.24631657605,28.3333333333333,119.520298600566,0,Q(42),Excited v=1 42 f - Ground v=0 42 e
LinearMolecule,Excited,43,f,1,Ground,43,e,1,725.629832866461,0.000512400620615199,3512.08625872717,2786.45642586071,29,119.825036346208,0,Q(43),Excited v=1 43 f - Ground v=0 43 e
LinearMolecule,Excited,44,f,1,Ground,44,e,1,726.259357229883,0.000415569616304825,3641.81704258119,2915.5576853513,29.6666666666667,120.137171696954,0,Q(44),Excited v=1 44 f - Ground v=0 44 e
LinearMolecule,Excited,5,e,1,Ground,4,e,1,726.754961688719,0.00502987831192669,756.318075694237,29.5631140055188,2,65.6636110401556,0,R(4),Excited v=1  5 e - Ground v=0  4 e
LinearMolecule,Excited,45,f,1,Ground,45,e,1,726.902717148035,0.000335121844306973,3774.44979375389,3047.54707660586,30.3333333333333,120.456726671414,0,Q(45),Excited v=1 45 f - Ground v=0 45 e
LinearMolecule,Excited,46,f,1,Ground,46,e,1,727.559883674738,0.000268719044361528,3909.98139783301,3182.42151415827,31,120.783723864571,0,Q(46),Excited v=1 46 f - Ground v=0 46 e
LinearMolecule,Excited,47,f,1,Ground,47,e,1,728.230827538527,0.000214260594806941,4048.4086731632,3320.17784562467,31.6666666666667,121.118186454251,0,Q(47),Excited v=1 47 f - Ground v=0 47 e
LinearMolecule,Excited,48,f,1,Ground,48,e,1,728.915519163627,0.000169881154262025,4189.72837097565,3460.81285181202,32.3333333333333,121.46013820792,0,Q(48),Excited v=1 48 f - Ground v=0 48 e
LinearMolecule,Excited,49,f,1,Ground,49,e,1,729.613928691368,0.00013394224158554,4333.93717552056,3604.3232468292,33,121.80960348977,0,Q(49),Excited v=1 49 f - Ground v=0 49 e
LinearMolecule,Excited,6,e,1,Ground,5,e,1,729.70810095841,0.00571425441353992,774.051904972999,44.3438040145894,2.33333333333333,65.6151870628762,0,R(5),Excited v=1  6 e - Ground v=0  5 e
LinearMolecule,Excited,50,f,1,Ground,50,e,1,730.326026002059,0.000105019365751552,4481.03170420241,3750.70567820035,33.6666666666667,122.166607268125,0,Q(50),Excited v=1 50 f - Ground v=0 50 e
LinearMolecule,Excited,7,e,1,Ground,6,e,1,732.660439438237,0.00632555273416259,794.740308545644,62.0798691074075,2.66666666666667,65.7823122490164,0,R(6),Excited v=1  7 e - Ground v=0  6 e
LinearMolecule,Excited,8,e,1,Ground,7,e,1,735.611902261588,0.00685630211752784,818.382795451428,82.7708931898403,3,66.0909525534125,0,R(7),Excited v=1  8 e - Ground v=0  7 e
LinearMolecule,Excited,9,e,1,Ground,8,e,1,738.562413794157,0.00730093935038956,844.978804648718,106.416390854561,3.33333333333333,66.4982453834091,0,R(8),Excited v=1  9 e - Ground v=0  8 e
LinearMolecule,Excited,10,e,1,Ground,9,e,1,741.511897639953,0.00765588716531586,874.527705037539,133.015807397586,3.66666666666666,66.977655633785,0,R(9),Excited v=1 10 e - Ground v=0  9 e
LinearMolecule,Excited,11,e,1,Ground,10,e,1,744.460276647763,0.00791956749882105,907.028795484935,162.568518837172,4,67.5118763930355,0,R(10),Excited v=1 11 e - Ground v=0 10 e
LinearMolecule,Excited,12,e,1,Ground,11,e,1,747.407472918073,0.00809235215424162,942.481304853152,195.073831935079,4.33333333333333,68.0891373051507,0,R(11),Excited v=1 12 e - Ground v=0 11 e
LinearMolecule,Excited,13,e,1,Ground,12,e,1,750.353407810442,0.00817645551647289,980.884392030633,230.530984220191,4.66666666666667,68.7011536545097,0,R(12),Excited v=1 13 e - Ground v=0 12 e
LinearMolecule,Excited,14,e,1,Ground,13,e,1,753.298001951337,0.0081757761320427,1022.23714596584,268.939144014502,5,69.3419241007582,0,R(13),Excited v=1 14 e - Ground v=0 13 e
LinearMolecule,Excited,15,e,1,Ground,14,e,1,756.241175242415,0.00809569570741255,1066.53858570388,310.297410461468,5.33333333333333,70.0069938024849,0,R(14),Excited v=1 15 e - Ground v=0 14 e
LinearMolecule,Excited,16,e,1,Ground,15,e,1,759.18284686927,0.00794284532439092,1113.78766042598,354.60481355671,5.66666666666667,70.6929854921197,0,R(15),Excited v=1 16 e - Ground v=0 15 e
LinearMolecule,Excited,17,e,1,Ground,16,e,1,762.12293531063,0.00772484938929322,1163.98324949172,401.860314181093,6,71.3972913216603,0,R(16),Excited v=1 17 e - Ground v=0 16 e
LinearMolecule,Excited,18,e,1,Ground,17,e,1,765.061358348014,0.00745005801907777,1217.12416248417,452.062804136155,6.33333333333333,72.1178646471189,0,R(17),Excited v=1 18 e - Ground v=0 17 e
LinearMolecule,Excited,19,e,1,Ground,18,e,1,767.998033075838,0.00712727825026151,1273.20913925775,505.211106181911,6.66666666666666,72.853075876344,0,R(18),Excited v=1 19 e - Ground v=0 18 e
LinearMolecule,Excited,20,e,1,Ground,19,e,1,770.932875911983,0.00676551368840828,1332.23684998899,561.303974077006,7,73.6016105050146,0,R(19),Excited v=1 20 e - Ground v=0 19 e
LinearMolecule,Excited,21,e,1,Ground,20,e,1,773.865802608819,0.00637372107190714,1394.20589523006,620.34009262124,7.33333333333333,74.3623956052176,0,R(20),Excited v=1 21 e - Ground v=0 20 e
LinearMolecule,Excited,22,e,1,Ground,21,e,1,776.796728264679,0.00596059079301857,1459.11480596513,682.31807770045,7.66666666666667,75.1345459147873,0,R(21),Excited v=1 22 e - Ground v=0 21 e
LinearMolecule,Excited,23,e,1,Ground,22,e,1,779.725567335793,0.00553435679936309,1526.96204366956,747.236476333762,8,75.9173236889786,0,R(22),Excited v=1 23 e - Ground v=0 22 e
LinearMolecule,Excited,24,e,1,Ground,23,e,1,782.65223364868,0.00510263958932536,1597.74600037187,815.09376672319,8.33333333333333,76.71010838247,0,R(23),Excited v=1 24 e - Ground v=0 23 e
LinearMolecule,Excited,25,e,1,Ground,24,e,1,785.576640412988,0.00467232430983923,1671.46499871861,885.888358305618,8.66666666666667,77.5123734632735,0,R(24),Excited v=1 25 e - Ground v=0 24 e
LinearMolecule,Excited,26,e,1,Ground,25,e,1,788.498700234801,0.00424947434949117,1748.11729204192,959.618591807123,9,78.323668474742,0,R(25),Excited v=1 26 e - Ground v=0 25 e
LinearMolecule,Excited,27,e,1,Ground,26,e,1,791.418325130386,0.00383927936472825,1827.70106443007,1036.28273929968,9.33333333333333,79.1436050098914,0,R(26),Excited v=1 27 e - Ground v=0 26 e
LinearMolecule,Excited,28,e,1,Ground,27,e,1,794.335426540416,0.0034460354364593,1910.21443080063,1115.87900426021,9.66666666666666,79.9718456372138,0,R(27),Excited v=1 28 e - Ground v=0 27 e
LinearMolecule,Excited,29,e,1,Ground,28,e,1,797.249915344629,0.00307315406478672,1995.65543697665,1198.40552163202,10,80.8080950777199,0,R(28),Excited v=1 29 e - Ground v=0 28 e
LinearMolecule,Excited,30,e,1,Ground,29,e,1,800.161701876956,0.00272319598927266,2084.0220597655,1283.86035788855,10.3333333333333,81.6520931166325,0,R(29),Excited v=1 30 e - Ground v=0 29 e
LinearMolecule,Excited,31,e,1,Ground,30,e,1,803.070695941101,0.00239792537239604,2175.31220704065,1372.24151109955,10.6666666666667,82.5036088643484,0,R(30),Excited v=1 31 e - Ground v=0 30 e
LinearMolecule,Excited,32,e,1,Ground,31,e,1,805.97680682657,0.00209837969123551,2269.52371782616,1463.54691099959,11,83.3624360761478,0,R(31),Excited v=1 32 e - Ground v=0 31 e
LinearMolecule,Excited,33,e,1,Ground,32,e,1,808.87994332517,0.00182495072137499,2366.65436238406,1557.77441905889,11.3333333333333,84.2283893095219,0,R(32),Excited v=1 33 e - Ground v=0 32 e
LinearMolecule,Excited,34,e,1,Ground,33,e,1,811.780013747952,0.00157747223309761,2466.70184230455,1654.9218285566,11.6666666666667,85.1013007492579,0,R(33),Excited v=1 34 e - Ground v=0 33 e
LinearMolecule,Excited,35,e,1,Ground,34,e,1,814.676925942613,0.00135531041298832,2569.66379059897,1754.98686465636,12,85.9810175687063,0,R(34),Excited v=1 35 e - Ground v=0 34 e
LinearMolecule,Excited,36,e,1,Ground,35,e,1,817.570587311353,0.00115745353150183,2675.53777179564,1857.96718448428,12.3333333333333,86.8673997244994,0,R(35),Excited v=1 36 e - Ground v=0 35 e
